"                              Asparagus pastorianus  \
Chetogena acuminata                      0                       1  
Chloropidae sp. 1                        0                       0  
Chrysomya albiceps                       0                       0  
Cryptocephalus nubigena                  0                       0  
Diglyphus chabrias                       0                       0  
Dischistus atlanticus                    2                       0  
Eurytoma sp. 1                           0                       0  
Geometridae sp. 2                        0                       0  
Goniozus sp.                             0                       0  
Leptochilus fortunatus                   4                       0  
Lucilia sericata                         0                       0  
Oscinimorpha sp.                         0                       0  
Phalacrus coruscus                       0                       0  
Plagiolepis schmitzii                    0                       0  
Platypalpus sp. 1                        0                       0  
Pteromalus sp. 2                         0                       0  
Sapromyza sp.                            0                       0  
Sarcophagidae sp. 4                      0                       0  
Sarcophagidae sp. 5                      0                       0  
Sarcophagidae sp. 6                      0                       0  
Sciaridae sp.                            1                       0  
Tethinidae sp. 3                         0                       0  
Tetramesa sp.                            0                       0  
Thysanoptera sp. 1                       1                       0  
Thysanoptera sp. 2                       0                       0  
Urelliosoma guimari                      0                       0  "
"                          Euphorbia balsamifera (f)  \
Amegilla quadrifasciata                           0   
Anaspis proteus                                   0   
Andrena vulcana                                   0   
Anthophora alluaudi                               0   
Anthophora orotavae                               0   
Apis mellifera                                    1   
Attagenus wollastoni                              0   
Attalus obscurus                                  0   
Bombylius pintuarius                              0   
Camponotus feae                                  34   
Cephalodromia sp.                                 0   
Chetogena acuminata                               1   
Chrysomya albiceps                                8   
Colletes dimidiatus                               1   
Curculionidae sp.                                 1   
Eristalinus taeniops                              0   
Eucera gracilipes                                 0   
Exhyalanthrax canarionae                          0   
Gasteruption sp.                                  0   
Hylaeus hohmanni                                  0   
Lasioglossum loetum                               0   
Lasioglossum viride                               1   
Lucilia sericata                                  1   
Macroglossum stellatarum                          0   
Melecta curvispina                                0   
Musca domestica                                   3   
Oscinella sp. 1                                   1   
Plagiolepis sp. 2                                 0   
Sarcophagidae sp. 5                               1   
Scaeva albomaculata                               0   
Sepsis sp.                                        1   
Themnothorax risii                                0   
Thysanoptera sp. 1                                1   
Thysanoptera sp. 2                                0   
Thysanoptera sp. 3                                0   

                          Euphorbia balsamifera (m)  Euphorbia regis-jubae  \
Amegilla quadrifasciata                           0                      0   
Anaspis proteus                                   8                      4   
Andrena vulcana                                   0                      7   
Anthophora alluaudi                               0                      1   
Anthophora orotavae                               0                      0   
Apis mellifera                                    1                      0   
Attagenus wollastoni                              1                      0   
Attalus obscurus                                  1                      4   
Bombylius pintuarius                              0                      1   
Camponotus feae                                  36                     14   
Cephalodromia sp.                                 0                      0   
Chetogena acuminata                               0                      0   
Chrysomya albiceps                                7                      1   
Colletes dimidiatus                               0                      2   
Curculionidae sp.                                 0                      0   
Eristalinus taeniops                              0                      1   
Eucera gracilipes                                 0                      3   
Exhyalanthrax canarionae                          0                      1   
Gasteruption sp.                                  0                      1   
Hylaeus hohmanni                                  0                      4   
Lasioglossum loetum                               1                      0   
Lasioglossum viride                               2                      2   
Lucilia sericata                                  0                      3   
Macroglossum stellatarum                          0                      0   
Melecta curvispina                                0                      1   
Musca domestica                                   5                      3   
Oscinella sp. 1                                   1                      5   
Plagiolepis sp. 2                                 0                      0   
Sarcophagidae sp. 5                               1                      0   
Scaeva albomaculata                               0                      1   
Sepsis sp.                                        1                      0   
Themnothorax risii                                0                      0   
Thysanoptera sp. 1                               79                      0   
Thysanoptera sp. 2                                0                      0   
Thysanoptera sp. 3                                0                      0   

                          Fagonia albiflora  Kickxia scoparia  \
Amegilla quadrifasciata                   0                 0   
Anaspis proteus                           0                 0   
Andrena vulcana                           0                 0   
Anthophora alluaudi                       0                 0   
Anthophora orotavae                       0                 0   
Apis mellifera                            0                 0   
Attagenus wollastoni                      0                 0   
Attalus obscurus                          1                 0   
Bombylius pintuarius                      0                 0   
Camponotus feae                           0                 1   
Cephalodromia sp.                         0                 0   
Chetogena acuminata                       0                 0   
Chrysomya albiceps                        0                 0   
Colletes dimidiatus                       0                 0   
Curculionidae sp.                         0                 0   
Eristalinus taeniops                      0                 0   
Eucera gracilipes                         0                 0   
Exhyalanthrax canarionae                  0                 0   
Gasteruption sp.                          0                 0   
Hylaeus hohmanni                          0                 0   
Lasioglossum loetum                       6                 0   
Lasioglossum viride                       0                 0   
Lucilia sericata                          0                 0   
Macroglossum stellatarum                  0                 0   
Melecta curvispina                        0                 0   
Musca domestica                           0                 0   
Oscinella sp. 1                           0                 0   
Plagiolepis sp. 2                         0                 0   
Sarcophagidae sp. 5                       0                 0   
Scaeva albomaculata                       0                 0   
Sepsis sp.                                0                 0   
Themnothorax risii                        0                 2   
Thysanoptera sp. 1                        0                 0   
Thysanoptera sp. 2                       16                 2   
Thysanoptera sp. 3                        0                 0   

                          Launaea arborescens  Lycium intricatum  \
Amegilla quadrifasciata                     0                  3   
Anaspis proteus                             0                  0   
Andrena vulcana                             0                  0   
Anthophora alluaudi                         0                  4   
Anthophora orotavae                         0                  1   
Apis mellifera                              0                  1   
Attagenus wollastoni                        3                  0   
Attalus obscurus                            5                  0   
Bombylius pintuarius                        0                  0   
Camponotus feae                             0                  1   
Cephalodromia sp.                           0                  0   
Chetogena acuminata                         0                  0   
Chrysomya albiceps                          0                  0   
Colletes dimidiatus                         0                  0   
Curculionidae sp.                           0                  0   
Eristalinus taeniops                        0                  0   
Eucera gracilipes                           0                  1   
Exhyalanthrax canarionae                    0                  0   
Gasteruption sp.                            0                  0   
Hylaeus hohmanni                            0                  0   
Lasioglossum loetum                         0                  1   
Lasioglossum viride                         0                  3   
Lucilia sericata                            0                  0   
Macroglossum stellatarum                    0                  0   
Melecta curvispina                          0                  0   
Musca domestica                             0                  0   
Oscinella sp. 1                             0                  0   
Plagiolepis sp. 2                           1                  0   
Sarcophagidae sp. 5                         0                  0   
Scaeva albomaculata                         0                  0   
Sepsis sp.                                  0                  0   
Themnothorax risii                          2                  0   
Thysanoptera sp. 1                          0                  0   
Thysanoptera sp. 2                          1                  0   
Thysanoptera sp. 3                          0                  0   

                          Plocama pendula  Rubia fruticosa  Schizogyne sericea  
Amegilla quadrifasciata                 0                0                   0  
Anaspis proteus                         0                1                   0  
Andrena vulcana                         0                0                   0  
Anthophora alluaudi                     0                0                   0  
Anthophora orotavae                     0                0                   0  
Apis mellifera                          0                0                   0  
Attagenus wollastoni                    0                0                   0  
Attalus obscurus                        3                0                   2  
Bombylius pintuarius                    0                0                   0  
Camponotus feae                         3               12                   0  
Cephalodromia sp.                       0                0                   1  
Chetogena acuminata                     0                0                   0  
Chrysomya albiceps                      0                0                   0  
Colletes dimidiatus                     3                0                   0  
Curculionidae sp.                       0                0                   0  
Eristalinus taeniops                    0                0                   0  
Eucera gracilipes                       0                0                   0  
Exhyalanthrax canarionae                0                0                   0  
Gasteruption sp.                        0                0                   0  
Hylaeus hohmanni                        0                0                   0  
Lasioglossum loetum                     3                0                   0  
Lasioglossum viride                     0                0                   0  
Lucilia sericata                        0                0                   0  
Macroglossum stellatarum                0                1                   0  
Melecta curvispina                      0                0                   0  
Musca domestica                         0                2                   0  
Oscinella sp. 1                         1                1                   0  
Plagiolepis sp. 2                       0                0                   0  
Sarcophagidae sp. 5                     0                0                   0  
Scaeva albomaculata                     0                0                   0  
Sepsis sp.                              0                0                   0  
Themnothorax risii                      0                0                   0  
Thysanoptera sp. 1                      0                0                   9  
Thysanoptera sp. 2                      0                0                   1  
Thysanoptera sp. 3                      0                0                   1  "
"                         Euphorbia balsamifera (f)  Euphorbia balsamifera (m)  \
Agromyzidae sp. 1                                0                          0   
Alliophleps elliptica                            0                          0   
Amegilla quadrifasciata                          0                          0   
Anaspis proteus                                  0                          3   
Andrena vulcana                                  0                          0   
Andrena wollastoni                               0                          1   
Anthophora alluaudi                              0                          0   
Apis mellifera                                   0                          1   
Atherigona varia                                 1                          0   
Attalus obscurus                                 0                          1   
Camponotus feae                                 62                         43   
Chloropidae sp. 2                                0                          3   
Chrysomya albiceps                               0                          1   
Coccinella miranda                               0                          0   
Dinarmoides spilopterus                          0                          0   
Hylaeus hohmanni                                 0                          0   
Lasioglossum loetum                              0                          1   
Lasioglossum viride                              0                          0   
Lucilia sericata                                 0                          0   
Musca domestica                                  2                          0   
Oscinella sp. 1                                  1                          5   
Osmia canaria                                    0                          0   
Osmia latreillei                                 0                          0   
Phthiria simonyi                                 0                          0   
Pieris rapae                                     0                          0   
Plagiolepis sp. 2                                0                          0   
Sarcophagidae sp. 5                              0                          0   
Scaeva albomaculata                              0                          0   
Stenoselma sp.                                   0                          1   
Thomisus cf. onustus                             0                          0   
Thysanoptera sp. 1                               0                         70   
Thysanoptera sp. 2                               0                          0   
Thysanoptera sp. 3                               0                          1   
Tropinota squalida                               0                          0   
Urelliosoma guimari                              0                          0   

                         Euphorbia regis-jubae  Fagonia albiflora  \
Agromyzidae sp. 1                            1                  0   
Alliophleps elliptica                        0                  0   
Amegilla quadrifasciata                      0                  0   
Anaspis proteus                              4                  0   
Andrena vulcana                              0                  1   
Andrena wollastoni                           0                  0   
Anthophora alluaudi                          0                  0   
Apis mellifera                               0                  0   
Atherigona varia                             0                  0   
Attalus obscurus                             0                  2   
Camponotus feae                             28                  1   
Chloropidae sp. 2                            0                  0   
Chrysomya albiceps                           0                  0   
Coccinella miranda                           0                  0   
Dinarmoides spilopterus                      0                  0   
Hylaeus hohmanni                             4                  0   
Lasioglossum loetum                          0                  1   
Lasioglossum viride                          1                  0   
Lucilia sericata                             0                  0   
Musca domestica                              0                  0   
Oscinella sp. 1                              0                  0   
Osmia canaria                                0                  0   
Osmia latreillei                             0                  0   
Phthiria simonyi                             0                  0   
Pieris rapae                                 0                  0   
Plagiolepis sp. 2                            0                  0   
Sarcophagidae sp. 5                          1                  0   
Scaeva albomaculata                          1                  0   
Stenoselma sp.                               0                  0   
Thomisus cf. onustus                         0                  0   
Thysanoptera sp. 1                           0                  0   
Thysanoptera sp. 2                           0                  9   
Thysanoptera sp. 3                           0                  0   
Tropinota squalida                           0                  0   
Urelliosoma guimari                          0                  0   

                         Launaea arborescens  Lavendula minutolii  \
Agromyzidae sp. 1                          0                    0   
Alliophleps elliptica                      1                    0   
Amegilla quadrifasciata                    0                    0   
Anaspis proteus                           10                    0   
Andrena vulcana                            0                    0   
Andrena wollastoni                         0                    0   
Anthophora alluaudi                        0                    6   
Apis mellifera                             1                    0   
Atherigona varia                           0                    0   
Attalus obscurus                           4                    0   
Camponotus feae                            0                    0   
Chloropidae sp. 2                          0                    0   
Chrysomya albiceps                         0                    0   
Coccinella miranda                         0                    0   
Dinarmoides spilopterus                    1                    0   
Hylaeus hohmanni                           0                    0   
Lasioglossum loetum                        0                    0   
Lasioglossum viride                        4                    0   
Lucilia sericata                           0                    0   
Musca domestica                            0                    0   
Oscinella sp. 1                            0                    0   
Osmia canaria                              0                    0   
Osmia latreillei                           2                    0   
Phthiria simonyi                           0                    0   
Pieris rapae                               3                    0   
Plagiolepis sp. 2                          0                    0   
Sarcophagidae sp. 5                        0                    0   
Scaeva albomaculata                        0                    0   
Stenoselma sp.                             0                    0   
Thomisus cf. onustus                       0                    0   
Thysanoptera sp. 1                         0                    0   
Thysanoptera sp. 2                         0                    0   
Thysanoptera sp. 3                         0                    0   
Tropinota squalida                         1                    0   
Urelliosoma guimari                        2                    0   

                         Lotus spartioides  Lycium intricatum  \
Agromyzidae sp. 1                        0                  0   
Alliophleps elliptica                    0                  0   
Amegilla quadrifasciata                  0                  1   
Anaspis proteus                          0                  0   
Andrena vulcana                          0                  0   
Andrena wollastoni                       0                  0   
Anthophora alluaudi                      0                  9   
Apis mellifera                           0                  0   
Atherigona varia                         0                  0   
Attalus obscurus                         0                  0   
Camponotus feae                          0                  1   
Chloropidae sp. 2                        0                  0   
Chrysomya albiceps                       0                  0   
Coccinella miranda                       0                  0   
Dinarmoides spilopterus                  0                  0   
Hylaeus hohmanni                         0                  0   
Lasioglossum loetum                      0                  0   
Lasioglossum viride                      0                  5   
Lucilia sericata                         0                  0   
Musca domestica                          0                  0   
Oscinella sp. 1                          0                  0   
Osmia canaria                            2                  0   
Osmia latreillei                         0                  0   
Phthiria simonyi                         0                  0   
Pieris rapae                             0                  1   
Plagiolepis sp. 2                        0                  1   
Sarcophagidae sp. 5                      0                  0   
Scaeva albomaculata                      0                  0   
Stenoselma sp.                           0                  0   
Thomisus cf. onustus                     0                  0   
Thysanoptera sp. 1                       0                  0   
Thysanoptera sp. 2                       0                  0   
Thysanoptera sp. 3                       0                  0   
Tropinota squalida                       0                  0   
Urelliosoma guimari                      0                  0   

                         Plocama pendula  Rubia fruticosa  
Agromyzidae sp. 1                      0                0  
Alliophleps elliptica                  0                0  
Amegilla quadrifasciata                0                0  
Anaspis proteus                        0                0  
Andrena vulcana                        0                0  
Andrena wollastoni                     0                0  
Anthophora alluaudi                    0                0  
Apis mellifera                         3                0  
Atherigona varia                       0                0  
Attalus obscurus                       0                2  
Camponotus feae                       10               32  
Chloropidae sp. 2                      0                0  
Chrysomya albiceps                     0                0  
Coccinella miranda                     0                1  
Dinarmoides spilopterus                1                0  
Hylaeus hohmanni                       0                0  
Lasioglossum loetum                    4                0  
Lasioglossum viride                    3                0  
Lucilia sericata                       0                3  
Musca domestica                        0                3  
Oscinella sp. 1                        0                0  
Osmia canaria                          0                0  
Osmia latreillei                       0                0  
Phthiria simonyi                       1                0  
Pieris rapae                           0                0  
Plagiolepis sp. 2                      0                0  
Sarcophagidae sp. 5                    0                0  
Scaeva albomaculata                    0                0  
Stenoselma sp.                         0                0  
Thomisus cf. onustus                   1                0  
Thysanoptera sp. 1                     0                0  
Thysanoptera sp. 2                     0                0  
Thysanoptera sp. 3                     0                0  
Tropinota squalida                     0                0  
Urelliosoma guimari                    0                0  "
"                           Argyranthemum frutescens  Ceropegia fusca  \
Agromyzidae sp. 1                                 0                0   
Amegilla quadrifasciata                           0                0   
Anaspis proteus                                   0                0   
Anthophora alluaudi                               0                0   
Anthophora orotavae                               0                0   
Apis mellifera                                    0                0   
Aprostocetus occidentalis                         0                0   
Attagenus wollastoni                              0                0   
Bracon sp.                                        0                0   
Camponotus feae                                   0                2   
Chalicodoma canescens                             0                0   
Chrysomya albiceps                                0                0   
Dinarmoides spilopterus                           0                0   
Eristalinus taeniops                              0                0   
Eupelmus sp.                                      0                0   
Eurytoma sp. 1                                    0                0   
Lasioglossum viride                               0                0   
Lucilia sericata                                  0                0   
Macrocoma splendens                               0                0   
Megachile canariensis                             0                0   
Musca domestica                                   0                0   
Myopites nigrescens                               0                0   
Oscinella sp. 1                                   1                0   
Physiphora alceae                                 0                0   
Phyto discrepans                                  0                0   
Plagiolepis sp. 2                                 0                0   
Platypalpus sp.                                   0                0   
Pteromalus sp. 3                                  1                0   
Sarcophagidae sp. 5                               0                0   
Sarcophagidae sp. 8                               0                0   
Scenopinus sp.                                    1                0   
Sphaeniscus filiolus                              0                0   
Stomorhina lunata                                 0                0   
Synthesomyia nudiseta                             0                0   
Themnothorax hesperius                            0                0   
Thysanoptera sp. 1                               12                0   
Thysanoptera sp. 2                                0                0   
Urelliosoma guimari                               0                0   

                           Euphorbia balsamifera (f)  \
Agromyzidae sp. 1                                  3   
Amegilla quadrifasciata                            0   
Anaspis proteus                                    0   
Anthophora alluaudi                                0   
Anthophora orotavae                                0   
Apis mellifera                                     0   
Aprostocetus occidentalis                          0   
Attagenus wollastoni                               0   
Bracon sp.                                         0   
Camponotus feae                                   42   
Chalicodoma canescens                              0   
Chrysomya albiceps                                 0   
Dinarmoides spilopterus                            0   
Eristalinus taeniops                               0   
Eupelmus sp.                                       0   
Eurytoma sp. 1                                     0   
Lasioglossum viride                                0   
Lucilia sericata                                   0   
Macrocoma splendens                                0   
Megachile canariensis                              0   
Musca domestica                                    0   
Myopites nigrescens                                0   
Oscinella sp. 1                                    0   
Physiphora alceae                                  0   
Phyto discrepans                                   0   
Plagiolepis sp. 2                                  0   
Platypalpus sp.                                    1   
Pteromalus sp. 3                                   0   
Sarcophagidae sp. 5                                0   
Sarcophagidae sp. 8                                0   
Scenopinus sp.                                     0   
Sphaeniscus filiolus                               0   
Stomorhina lunata                                  0   
Synthesomyia nudiseta                              0   
Themnothorax hesperius                             0   
Thysanoptera sp. 1                                 0   
Thysanoptera sp. 2                                 0   
Urelliosoma guimari                                0   

                           Euphorbia balsamifera (m)  Euphorbia lamarckii  \
Agromyzidae sp. 1                                  0                    0   
Amegilla quadrifasciata                            0                    0   
Anaspis proteus                                    1                    1   
Anthophora alluaudi                                0                    0   
Anthophora orotavae                                0                    0   
Apis mellifera                                     0                    1   
Aprostocetus occidentalis                          0                    0   
Attagenus wollastoni                               0                    0   
Bracon sp.                                         1                    0   
Camponotus feae                                   37                   22   
Chalicodoma canescens                              1                    0   
Chrysomya albiceps                                 0                    0   
Dinarmoides spilopterus                            1                    0   
Eristalinus taeniops                               0                    2   
Eupelmus sp.                                       0                    0   
Eurytoma sp. 1                                     0                    0   
Lasioglossum viride                                1                    0   
Lucilia sericata                                   0                    0   
Macrocoma splendens                                0                    1   
Megachile canariensis                              0                    1   
Musca domestica                                    0                    0   
Myopites nigrescens                                0                    0   
Oscinella sp. 1                                    0                    0   
Physiphora alceae                                  0                    0   
Phyto discrepans                                   0                    1   
Plagiolepis sp. 2                                  0                    0   
Platypalpus sp.                                    0                    0   
Pteromalus sp. 3                                   0                    0   
Sarcophagidae sp. 5                                0                    0   
Sarcophagidae sp. 8                                0                    0   
Scenopinus sp.                                     0                    0   
Sphaeniscus filiolus                               0                    0   
Stomorhina lunata                                  0                    0   
Synthesomyia nudiseta                              0                    1   
Themnothorax hesperius                            10                    0   
Thysanoptera sp. 1                                 1                    1   
Thysanoptera sp. 2                                 0                    0   
Urelliosoma guimari                                0                    0   

                           Frankenia laevis  Helianthemum canariensis  \
Agromyzidae sp. 1                         0                         0   
Amegilla quadrifasciata                   0                         0   
Anaspis proteus                           0                         0   
Anthophora alluaudi                       0                         0   
Anthophora orotavae                       0                         0   
Apis mellifera                            0                         0   
Aprostocetus occidentalis                 0                         0   
Attagenus wollastoni                      0                         0   
Bracon sp.                                0                         0   
Camponotus feae                          11                         0   
Chalicodoma canescens                     0                         0   
Chrysomya albiceps                        0                         0   
Dinarmoides spilopterus                   0                         0   
Eristalinus taeniops                      0                         0   
Eupelmus sp.                              0                         0   
Eurytoma sp. 1                            0                         0   
Lasioglossum viride                       0                         0   
Lucilia sericata                          0                         0   
Macrocoma splendens                       0                         0   
Megachile canariensis                     0                         0   
Musca domestica                           0                         0   
Myopites nigrescens                       0                         0   
Oscinella sp. 1                           0                         0   
Physiphora alceae                         0                         0   
Phyto discrepans                          0                         0   
Plagiolepis sp. 2                         2                         0   
Platypalpus sp.                           0                         0   
Pteromalus sp. 3                          0                         0   
Sarcophagidae sp. 5                       0                         0   
Sarcophagidae sp. 8                       0                         0   
Scenopinus sp.                            0                         0   
Sphaeniscus filiolus                      0                         0   
Stomorhina lunata                         0                         0   
Synthesomyia nudiseta                     0                         0   
Themnothorax hesperius                    8                         1   
Thysanoptera sp. 1                        0                         1   
Thysanoptera sp. 2                        0                         4   
Urelliosoma guimari                       0                         0   

                           Launaea arborescens  Lavendula multifida  \
Agromyzidae sp. 1                            0                    0   
Amegilla quadrifasciata                      0                    8   
Anaspis proteus                              0                    0   
Anthophora alluaudi                          0                    0   
Anthophora orotavae                          0                    2   
Apis mellifera                               0                    1   
Aprostocetus occidentalis                    0                    0   
Attagenus wollastoni                         1                    0   
Bracon sp.                                   0                    0   
Camponotus feae                              1                    1   
Chalicodoma canescens                        1                    0   
Chrysomya albiceps                           0                    0   
Dinarmoides spilopterus                      0                    0   
Eristalinus taeniops                         0                    0   
Eupelmus sp.                                 1                    0   
Eurytoma sp. 1                               2                    0   
Lasioglossum viride                          1                    1   
Lucilia sericata                             0                    0   
Macrocoma splendens                          0                    0   
Megachile canariensis                        0                    0   
Musca domestica                              0                    0   
Myopites nigrescens                          0                    0   
Oscinella sp. 1                              0                    0   
Physiphora alceae                            0                    0   
Phyto discrepans                             0                    0   
Plagiolepis sp. 2                            0                    0   
Platypalpus sp.                              0                    0   
Pteromalus sp. 3                             0                    0   
Sarcophagidae sp. 5                          0                    0   
Sarcophagidae sp. 8                          0                    0   
Scenopinus sp.                               0                    0   
Sphaeniscus filiolus                         0                    1   
Stomorhina lunata                            0                    1   
Synthesomyia nudiseta                        0                    0   
Themnothorax hesperius                       4                    1   
Thysanoptera sp. 1                           0                    0   
Thysanoptera sp. 2                           0                    0   
Urelliosoma guimari                          3                    0   

                           Lotus sessilifolius  Lycium intricatum  \
Agromyzidae sp. 1                            0                  0   
Amegilla quadrifasciata                      0                  0   
Anaspis proteus                              0                  0   
Anthophora alluaudi                          0                  1   
Anthophora orotavae                          0                  0   
Apis mellifera                               0                  0   
Aprostocetus occidentalis                    0                  0   
Attagenus wollastoni                         0                  0   
Bracon sp.                                   0                  0   
Camponotus feae                              2                  3   
Chalicodoma canescens                        0                  0   
Chrysomya albiceps                           0                  0   
Dinarmoides spilopterus                      0                  0   
Eristalinus taeniops                         0                  0   
Eupelmus sp.                                 0                  0   
Eurytoma sp. 1                               0                  0   
Lasioglossum viride                          0                  0   
Lucilia sericata                             0                  0   
Macrocoma splendens                          0                  0   
Megachile canariensis                        0                  0   
Musca domestica                              0                  0   
Myopites nigrescens                          0                  0   
Oscinella sp. 1                              0                  0   
Physiphora alceae                            0                  0   
Phyto discrepans                             0                  0   
Plagiolepis sp. 2                            0                  0   
Platypalpus sp.                              0                  0   
Pteromalus sp. 3                             0                  0   
Sarcophagidae sp. 5                          0                  0   
Sarcophagidae sp. 8                          0                  0   
Scenopinus sp.                               0                  0   
Sphaeniscus filiolus                         0                  0   
Stomorhina lunata                            0                  0   
Synthesomyia nudiseta                        0                  0   
Themnothorax hesperius                       0                  1   
Thysanoptera sp. 1                           0                  0   
Thysanoptera sp. 2                           0                  0   
Urelliosoma guimari                          0                  0   

                           Periploca laevigata  Plocama pendula  \
Agromyzidae sp. 1                            0                0   
Amegilla quadrifasciata                      0                0   
Anaspis proteus                              0                0   
Anthophora alluaudi                          0                0   
Anthophora orotavae                          0                0   
Apis mellifera                               0                1   
Aprostocetus occidentalis                    2                0   
Attagenus wollastoni                         0                0   
Bracon sp.                                   0                0   
Camponotus feae                             59                4   
Chalicodoma canescens                        0                0   
Chrysomya albiceps                           1                0   
Dinarmoides spilopterus                      0                0   
Eristalinus taeniops                         0                0   
Eupelmus sp.                                 0                0   
Eurytoma sp. 1                               0                0   
Lasioglossum viride                          1                0   
Lucilia sericata                             3                0   
Macrocoma splendens                          0                0   
Megachile canariensis                        0                0   
Musca domestica                              1                0   
Myopites nigrescens                          0                0   
Oscinella sp. 1                              0                0   
Physiphora alceae                            2                0   
Phyto discrepans                             0                0   
Plagiolepis sp. 2                            0                0   
Platypalpus sp.                              0                0   
Pteromalus sp. 3                             0                0   
Sarcophagidae sp. 5                          3                0   
